square_id,total_internet
1872,140875.95
1873,120632.31
1874,121368.76
1875,142333.64
1876,138798.22
1877,139998.38
1878,141564.84
1879,144221.95
1880,149900.06
1881,190782.95
1882,221791.9
1883,431553.5
1884,451320.3
1885,426855.5
1886,189292.4
1887,218218.62
1888,352041.5
1889,357603.78
1890,357603.78
1891,357643.12
1892,296805.7
1893,303427.62
1894,424697.38
1895,365648.28
1896,384633.8
1897,458000.38
1898,112234.766
1899,53996.375
1900,20565.068
1901,22129.05
1902,27645.195
1903,41607.93
1904,41996.87
1905,40740.117
1906,40339.48
1907,61773.41
1908,63372.09
1909,85112.34
1910,97702.66
1911,116532.766
1912,120026.19
1913,110032.41
1914,170011.5
1915,126657.97
1916,154772.05
1917,74882.77
1918,54499.824
1919,50153.28
1920,43905.523
1921,36315.477
1922,34779.035
1923,27666.453
1924,28824.492
1925,34636.17
1926,37152.66
1927,37152.66
1928,37152.66
1929,36978.07
1930,31971.85
1931,26846.1
1932,26846.1
1933,27100.29
1934,59024.047
1935,80344.125
1936,214726.34
1937,218485.05
1938,218485.05
1939,218485.05
1940,217794.1
1941,211078.06
1942,507852.28
1943,507852.28
1944,370646.0
1945,197406.97
1946,705065.25
1947,836068.8
1948,892762.3
1949,808188.6
1950,410794.38
1951,354525.88
1952,433187.28
1953,456665.7
1954,423847.1
1955,434552.12
1956,491175.47
1957,426069.84
1958,180179.55
1959,85803.7
1960,43326.492
1961,43140.492
1962,43140.492
1963,43140.492
1964,43140.492
1965,43140.492
1966,125013.86
1967,129934.15
1968,129934.15
1969,129934.15
1970,132215.69
1971,138431.19
1972,128846.98
1973,168642.27
1974,200900.78
1975,156661.22
1976,131497.02
1977,145763.0
1978,150418.03
1979,149995.97
1980,168999.83
1981,230277.06
1982,192992.72
1983,287228.25
1984,387825.0
1985,261071.19
1986,155083.73
1987,155083.73
1988,344782.5
1989,494914.97
1990,376636.22
1991,342528.84
1992,276069.8
1993,273348.06
1994,242171.03
1995,227521.06
1996,233203.11
1997,219811.95
1998,39411.6
1999,27646.37
2000,21181.867
2001,22177.033
2002,22298.33
2003,31939.156
2004,41483.926
2005,41289.96
2006,37007.523
2007,53737.867
2008,99610.8
2009,118875.14
2010,120026.19
2011,118662.43
2012,120026.19
2013,119884.914
2014,122000.9
2015,114001.805
2016,160489.1
2017,99216.08
2018,97250.76
2019,76026.73
2020,50587.367
2021,37594.566
2022,64132.133
2023,43310.098
2024,30122.309
2025,36925.125
2026,32659.617
2027,37152.66
2028,37152.66
2029,35978.844
2030,27356.889
2031,26846.1
2032,26846.1
2033,47870.617
2034,120459.91
2035,140310.02
2036,219073.48
2037,218810.69
2038,218485.05
2039,218485.05
2040,183571.8
2041,260769.73
2042,424407.62
2043,504599.28
2044,507852.28
2045,829266.2
2046,909260.9
2047,837878.0
2048,531623.94
2049,422614.44
2050,374254.28
2051,354375.38
2052,367161.6
2053,377148.5
2054,376876.84
2055,313499.1
2056,332887.0
2057,561139.4
2058,126230.38
2059,75060.24
2060,76028.664
2061,58407.855
2062,46969.89
2063,43140.492
2064,44818.617
2065,80799.26
2066,139721.75
2067,130552.96
2068,129934.15
2069,129541.66
2070,129583.0
2071,127642.95
2072,190295.7
2073,209610.9
2074,221432.19
2075,137096.25
2076,82980.45
2077,120527.266
2078,141348.2
2079,142050.45
2080,197850.53
2081,282527.47
2082,244225.31
2083,281361.8
2084,287009.06
2085,199989.3
2086,155083.73
2087,155083.73
2088,505902.0
2089,631493.94
2090,611615.0
2091,362548.12
2092,273566.1
2093,273705.88
2094,243010.4
2095,227628.36
2096,227628.36
2097,217823.42
2098,30198.387
2099,28958.326
2100,21290.549
2101,21773.207
2102,22129.05
2103,23594.1
2104,38666.875
2105,52605.504
2106,96719.83
2107,141027.88
2108,124288.125
2109,118045.836
2110,120026.19
2111,119429.0
2112,119579.04
2113,115517.52
2114,99094.43
2115,99216.08
2116,99216.08
2117,89653.73
2118,96853.016
2119,98266.32
2120,63559.43
2121,125237.46
2122,57337.297
2123,39684.293
2124,35514.227
2125,36672.957
2126,34166.027
2127,37299.88
2128,37152.66
2129,33939.15
2130,26706.664
2131,26873.89
2132,47095.71
2133,107612.79
2134,141535.4
2135,147013.69
2136,231432.55
2137,219451.7
2138,218485.05
2139,218485.05
2140,196455.0
2141,337246.75
2142,356377.12
2143,380624.3
2144,786908.6
2145,1474639.0
2146,960852.06
2147,833245.8
2148,472848.16
2149,422653.53
2150,358004.12
2151,339072.66
2152,370485.16
2153,377629.47
2154,331631.0
2155,305799.94
2156,305753.9
2157,154108.84
2158,41854.523
2159,42669.234
2160,72368.8
2161,87205.016
2162,108171.56
2163,112103.08
2164,132580.14
2165,157982.92
2166,157981.83
2167,154127.05
2168,110145.18
2169,82458.03
2170,81044.57
2171,130762.7
2172,217319.77
2173,217319.77
2174,218835.17
2175,130657.484
2176,85903.23
2177,88309.17
2178,93671.92
2179,93608.27
2180,116899.6
2181,244415.77
2182,187017.95
2183,202019.17
2184,393740.88
2185,394014.22
2186,237519.58
2187,284951.3
2188,461435.97
2189,624371.1
2190,631493.94
2191,526750.75
2192,273718.88
2193,273718.88
2194,240758.14
2195,227105.89
2196,227385.75
2197,222974.2
2198,47027.445
2199,30063.574
2200,23101.701
2201,22005.48
2202,21552.945
2203,22864.14
2204,54657.812
2205,145924.16
2206,148464.44
2207,145069.81
2208,130448.5
2209,114974.0
2210,116363.266
2211,119222.23
2212,120026.19
2213,109137.445
2214,99216.08
2215,99216.08
2216,99216.08
2217,98755.24
2218,99237.99
2219,96473.35
2220,86316.56
2221,60536.77
2222,39160.934
2223,40507.582
2224,39771.906
2225,38208.664
2226,38208.664
2227,38191.44
2228,36487.074
2229,32491.645
2230,27594.773
2231,55359.69
2232,70235.35
2233,101886.83
2234,139504.72
2235,147059.61
2236,253388.62
2237,610388.9
2238,589987.94
2239,644531.3
2240,431267.2
2241,337068.56
2242,356377.12
2243,356377.12
2244,633665.4
2245,1541621.4
2246,1008644.75
2247,719608.5
2248,673931.0
2249,450495.38
2250,215183.78
2251,197282.23
2252,234930.02
2253,309649.88
2254,305869.16
2255,305924.88
2256,281070.72
2257,72941.266
2258,41889.31
2259,41889.31
2260,45412.26
2261,87224.37
2262,165663.56
2263,165975.02
2264,162533.16
2265,193339.81
2266,903841.9
2267,125679.53
2268,59705.72
2269,67380.41
2270,70351.45
2271,102604.5
2272,217319.77
2273,217319.77
2274,217319.77
2275,129882.05
2276,79226.38
2277,89034.13
2278,93763.11
2279,93666.42
2280,93791.26
2281,140989.7
2282,182229.88
2283,239048.9
2284,484454.34
2285,510542.88
2286,412672.72
2287,379312.88
2288,379312.88
2289,468249.2
2290,629679.0
2291,615252.8
2292,326792.66
2293,269971.22
2294,249992.14
2295,227628.36
2296,227575.58
2297,227628.36
2298,62482.72
2299,30198.387
2300,28615.889
2301,21948.13
2302,22029.21
2303,22129.05
2304,87317.34
2305,146690.78
2306,146996.14
2307,145044.28
2308,132577.2
2309,114706.7
2310,115434.055
2311,115048.14
2312,117369.0
2313,101669.984
2314,99216.08
2315,99216.08
2316,99216.08
2317,99216.08
2318,99216.08
2319,110097.83
2320,147780.94
2321,106830.75
2322,66852.37
2323,62771.098
2324,65037.33
2325,38208.664
2326,38208.664
2327,36142.742
2328,30582.826
2329,29913.121
2330,44737.48
2331,70235.35
2332,70235.35
2333,84621.63
2334,142307.88
2335,154308.62
2336,269814.38
2337,803440.4
2338,862176.5
2339,850994.6
2340,543148.9
2341,364130.4
2342,356377.12
2343,356377.12
2344,364228.38
2345,717923.2
2346,436863.5
2347,648164.3
2348,698860.0
2349,480965.4
2350,193132.11
2351,207395.16
2352,234660.34
2353,301786.56
2354,305924.88
2355,305924.88
2356,155764.31
2357,41889.31
2358,41889.31
2359,41889.31
2360,41918.727
2361,66072.99
2362,148916.73
2363,166164.7
2364,166164.7
2365,214206.03
2366,559706.8
2367,68235.62
2368,57669.77
2369,65071.36
2370,70351.45
2371,76602.83
2372,205398.42
2373,217319.77
2374,188581.45
2375,94807.62
2376,68550.234
2377,82666.77
2378,92434.56
2379,93791.26
2380,93890.164
2381,183780.4
2382,246702.72
2383,325859.28
2384,482369.53
2385,593944.4
2386,552424.1
2387,384038.2
2388,379312.88
2389,379936.88
2390,506748.1
2391,619062.25
2392,322098.4
2393,248036.88
2394,232782.81
2395,227628.36
2396,227628.36
2397,227628.36
2398,116107.875
2399,30198.387
2400,30198.387
2401,22129.05
2402,22129.05
2403,24603.062
2404,116409.3
2405,146624.36
2406,146535.3
2407,137820.06
2408,134139.61
2409,116849.664
2410,109651.03
2411,121267.79
2412,109951.555
2413,94017.6
2414,99673.586
2415,97580.8
2416,99216.08
2417,99104.54
2418,104011.66
2419,152473.61
2420,162900.86
2421,162700.45
2422,115027.75
2423,138401.92
2424,144569.81
2425,96894.02
2426,44853.6
2427,34462.453
2428,30364.31
2429,51811.734
2430,88859.15
2431,70235.35
2432,70235.35
2433,88137.86
2434,183726.9
2435,179056.36
2436,323118.9
2437,681392.25
2438,694621.5
2439,656697.9
2440,517063.44
2441,420582.3
2442,356377.12
2443,356376.72
2444,309827.94
2445,262627.75
2446,262627.75
2447,294584.97
2448,289166.22
2449,208324.42
2450,190938.12
2451,194525.5
2452,225365.58
2453,282854.7
2454,305924.88
2455,257025.72
2456,46174.836
2457,41889.31
2458,41889.31
2459,41889.31
2460,41889.31
2461,47804.984
2462,136096.97
2463,167812.48
2464,166842.25
2465,166164.7
2466,170237.12
2467,60442.613
2468,57669.77
2469,62509.06
2470,70351.45
2471,70351.45
2472,126806.76
2473,131191.61
2474,46431.457
2475,39294.695
2476,39844.21
2477,56124.66
2478,93850.266
2479,104295.89
2480,144463.31
2481,287774.75
2482,307461.38
2483,359169.6
2484,496487.7
2485,679554.3
2486,675328.3
2487,480152.0
2488,403788.62
2489,420586.75
2490,426967.62
2491,497116.3
2492,446979.34
2493,269818.7
2494,262024.34
2495,239598.8
2496,227628.36
2497,244848.27
2498,214124.56
2499,59253.68
2500,60365.79
2501,22129.05
2502,22129.05
2503,42515.293
2504,144453.8
2505,146603.86
2506,146624.36
2507,145276.84
2508,139669.42
2509,128182.875
2510,115463.88
2511,117942.48
2512,104446.64
2513,98234.24
2514,94923.914
2515,97901.05
2516,99202.38
2517,99086.82
2518,118739.97
2519,165543.86
2520,162900.86
2521,162900.86
2522,161045.56
2523,122735.3
2524,117287.945
2525,143575.06
2526,118052.23
2527,39094.1
2528,30348.98
2529,95786.88
2530,372096.3
2531,481693.9
2532,239790.19
2533,222793.02
2534,263051.34
2535,260586.25
2536,346075.12
2537,639621.25
2538,651371.9
2539,639263.6
2540,500018.44
2541,488727.56
2542,377873.53
2543,342224.03
2544,263713.44
2545,262627.75
2546,262627.75
2547,211169.44
2548,130263.6
2549,130263.6
2550,164835.36
2551,193078.52
2552,221746.06
2553,437410.56
2554,704359.25
2555,673142.25
2556,133388.48
2557,46249.26
2558,43361.957
2559,41889.31
2560,41889.31
2561,46702.02
2562,102831.13
2563,205923.42
2564,242894.94
2565,287532.28
2566,310504.6
2567,199419.22
2568,75248.47
2569,63788.562
2570,69969.266
2571,92876.44
2572,62872.633
2573,40027.336
2574,39294.695
2575,39294.695
2576,39597.605
2577,50966.0
2578,101969.21
2579,168559.52
2580,198302.7
2581,303720.62
2582,376081.38
2583,398361.22
2584,628646.56
2585,679098.06
2586,683435.3
2587,620292.06
2588,450757.12
2589,450821.94
2590,450821.94
2591,438270.38
2592,268219.12
2593,251827.89
2594,229101.12
2595,227628.36
2596,233384.19
2597,273278.94
2598,273718.88
2599,275340.38
2600,261304.88
2601,22129.05
2602,22129.05
2603,79940.71
2604,147458.02
2605,147395.5
2606,146624.36
2607,146624.36
2608,134925.61
2609,125716.15
2610,106530.84
2611,102136.34
2612,103101.555
2613,96570.8
2614,94075.88
2615,99336.25
2616,98335.664
2617,99946.42
2618,157205.03
2619,163663.16
2620,162900.86
2621,162900.86
2622,162900.86
2623,105809.46
2624,105275.88
2625,124389.73
2626,145574.47
2627,118516.55
2628,42925.543
2629,111806.41
2630,521887.3
2631,677329.0
2632,676401.75
2633,502248.28
2634,333823.84
2635,262585.97
2636,314488.5
2637,537820.44
2638,575161.75
2639,563775.94
2640,502840.53
2641,408891.06
2642,294185.12
2643,265086.9
2644,262627.75
2645,262627.75
2646,262627.75
2647,199784.58
2648,130263.6
2649,130263.6
2650,150901.75
2651,193078.52
2652,324751.0
2653,608193.94
2654,773335.94
2655,772551.25
2656,553278.6
2657,335506.3
2658,236155.77
2659,80169.1
2660,45986.055
2661,52966.195
2662,157909.98
2663,320121.22
2664,322159.12
2665,321481.6
2666,319836.12
2667,318925.97
2668,260389.4
2669,88968.25
2670,67238.09
2671,60540.363
2672,64238.05
2673,40406.18
2674,59022.656
2675,80588.914
2676,118848.45
2677,151833.66
2678,159290.08
2679,202021.62
2680,203030.9
2681,249366.2
2682,479580.88
2683,479716.16
2684,529656.4
2685,592164.9
2686,586527.8
2687,572554.56
2688,512217.4
2689,445528.5
2690,449767.97
2691,328970.66
2692,271473.44
2693,261406.89
2694,242372.06
2695,228338.47
2696,254474.56
2697,273860.0
2698,274102.53
2699,274159.03
2700,275722.1
2701,21201.547
2702,30476.12
2703,114760.28
2704,147339.05
2705,134213.89
2706,146624.36
2707,144039.84
2708,129954.65
2709,127644.3
2710,114180.45
2711,102069.24
2712,118111.82
2713,157366.33
2714,163323.8
2715,162583.56
2716,325933.0
2717,301991.5
2718,200706.33
2719,163044.77
2720,162900.86
2721,162900.86
2722,162900.86
2723,113045.25
2724,104231.97
2725,108513.484
2726,145215.62
2727,145916.11
2728,267883.88
2729,302565.28
2730,466435.1
2731,657088.5
2732,665459.5
2733,649413.5
2734,578582.25
2735,425878.25
2736,490985.06
2737,533741.8
2738,536688.8
2739,392438.62
2740,181186.86
2741,179147.67
2742,176881.12
2743,155710.61
2744,247682.31
2745,262627.75
2746,319158.4
2747,178789.62
2748,130747.69
2749,132739.84
2750,193149.98
2751,276692.16
2752,298443.8
2753,409973.03
2754,563199.25
2755,589637.4
2756,479286.06
2757,479182.4
2758,476605.0
2759,246973.88
2760,44872.137
2761,77084.086
2762,211483.7
2763,312140.6
2764,322272.22
2765,321833.6
2766,320367.03
2767,322272.22
2768,321679.94
2769,275482.44
2770,107714.38
2771,110748.44
2772,118727.414
2773,127563.65
2774,169895.7
2775,148553.4
2776,152905.55
2777,154045.17
2778,156867.48
2779,194853.55
2780,198776.39
2781,231915.62
2782,525536.9
2783,480790.2
2784,536372.94
2785,583191.06
2786,587499.4
2787,581348.25
2788,529913.06
2789,470121.03
2790,370274.06
2791,340545.78
2792,321391.72
2793,322422.0
2794,322415.6
2795,273477.3
2796,184914.28
2797,330156.28
2798,335120.78
2799,343222.25
2800,311602.25
2801,2704.1274
2802,33587.418
2803,72083.914
2804,141503.69
2805,153602.75
2806,139079.47
2807,130386.586
2808,128103.92
2809,113550.38
2810,104897.69
2811,119710.09
2812,170277.86
2813,187855.81
2814,187878.14
2815,185401.69
2816,369378.53
2817,293838.88
2818,242433.25
2819,169318.12
2820,162900.86
2821,162900.86
2822,166419.05
2823,142283.12
2824,101131.56
2825,104116.05
2826,139595.5
2827,181374.58
2828,309068.06
2829,311635.66
2830,386767.06
2831,438294.03
2832,579719.06
2833,634507.25
2834,619091.94
2835,640501.4
2836,511012.25
2837,496023.25
2838,434190.38
2839,179665.75
2840,179258.03
2841,179258.03
2842,178899.03
2843,165255.05
2844,155191.3
2845,182438.62
2846,141062.12
2847,134634.22
2848,134567.25
2849,160504.61
2850,256098.16
2851,301227.34
2852,360503.75
2853,364815.06
2854,365800.56
2855,380302.16
2856,467934.7
2857,479182.4
2858,471810.25
2859,244174.38
2860,71942.234
2861,108958.04
2862,209581.67
2863,222513.31
2864,253708.81
2865,300202.1
2866,321975.1
2867,321106.56
2868,316759.56
2869,284946.38
2870,169896.86
2871,167386.16
2872,184527.61
2873,171692.55
2874,155655.83
2875,151994.98
2876,151953.95
2877,149981.83
2878,156609.94
2879,202778.66
2880,202811.08
2881,441999.47
2882,608083.44
2883,591062.25
2884,595192.75
2885,581348.94
2886,586415.6
2887,586328.75
2888,564898.1
2889,524659.0
2890,372389.47
2891,260666.83
2892,267658.38
2893,322356.75
2894,322422.0
2895,329354.3
2896,408487.53
2897,430823.66
2898,430823.66
2899,412850.25
2900,342176.38
2901,11664.61
2902,21958.02
2903,19529.395
2904,96438.76
2905,138909.25
2906,122284.68
2907,125434.81
2908,88581.63
2909,99945.63
2910,91458.92
2911,89056.445
2912,121783.05
2913,166348.75
2914,187641.44
2915,187999.25
2916,289859.34
2917,295142.2
2918,332712.6
2919,470248.12
2920,306908.9
2921,233846.48
2922,227922.5
2923,222474.75
2924,158789.81
2925,106765.76
2926,126878.84
2927,230897.72
2928,319771.47
2929,320299.0
2930,380278.9
2931,399446.12
2932,412574.16
2933,681216.9
2934,771762.75
2935,792020.94
2936,869065.06
2937,596299.94
2938,420815.25
2939,179394.94
2940,179258.03
2941,179258.03
2942,179133.39
2943,170774.83
2944,118588.055
2945,134640.86
2946,134640.86
2947,134640.86
2948,134640.86
2949,151305.19
2950,259942.53
2951,351344.75
2952,365833.22
2953,365800.56
2954,365800.56
2955,372183.94
2956,440768.62
2957,453381.12
2958,430866.94
2959,169831.06
2960,99317.266
2961,110141.42
2962,183044.61
2963,211017.97
2964,211017.97
2965,211017.97
2966,233565.38
2967,250075.34
2968,227225.75
2969,206603.62
2970,187796.94
2971,186767.84
2972,185881.94
2973,185881.94
2974,175173.92
2975,157016.98
2976,155016.22
2977,154822.95
2978,213194.88
2979,260723.8
2980,263338.25
2981,608083.44
2982,608083.44
2983,608083.44
2984,623639.5
2985,612785.8
2986,584026.7
2987,571776.8
2988,416591.22
2989,396058.56
2990,339637.16
2991,323962.72
2992,263038.16
2993,322395.4
2994,322422.0
2995,326041.62
2996,368130.44
2997,430823.66
2998,430823.66
2999,401626.7
3000,322306.4
3001,18477.02
3002,18514.871
3003,18514.871
3004,18514.871
3005,58038.312
3006,95430.52
3007,93683.41
3008,106197.41
3009,88555.24
3010,88555.24
3011,88555.24
3012,88326.09
3013,87486.36
3014,156772.45
3015,265779.66
3016,289268.12
3017,547456.1
3018,725007.5
3019,475855.94
3020,522304.2
3021,564989.7
3022,569221.06
3023,283301.56
3024,214664.67
3025,96423.37
3026,72132.39
3027,237985.42
3028,266280.2
3029,293526.88
3030,318458.2
3031,378069.6
3032,411257.38
3033,494247.88
3034,704297.56
3035,710256.75
3036,933871.4
3037,860067.0
3038,511842.16
3039,400612.78
3040,212628.66
3041,179173.31
3042,142164.94
3043,91345.81
3044,70880.97
3045,124595.22
3046,134640.86
3047,134640.86
3048,134640.86
3049,193554.56
3050,258343.67
3051,325112.03
3052,364988.38
3053,366117.25
3054,371728.4
3055,427769.53
3056,449491.84
3057,449491.84
3058,437413.12
3059,235886.33
3060,103581.625
3061,105956.88
3062,154110.2
3063,211017.97
3064,211017.97
3065,211017.97
3066,211017.97
3067,211017.97
3068,221123.52
3069,245181.19
3070,202120.97
3071,186767.84
3072,185881.94
3073,185881.94
3074,185881.94
3075,184547.69
3076,175019.73
3077,189773.45
3078,235610.44
3079,239559.11
3080,236459.53
3081,580017.2
3082,665958.1
3083,701304.75
3084,725307.9
3085,706301.25
3086,454283.75
3087,362502.12
3088,364672.9
3089,364192.3
3090,323502.25
3091,322422.0
3092,322422.0
3093,322422.0
3094,324128.38
3095,392781.97
3096,418361.28
3097,430823.66
3098,430818.84
3099,421590.6
3100,328761.38
3101,18514.871
3102,18514.871
3103,18514.871
3104,24354.574
3105,36135.066
3106,76080.59
3107,88555.24
3108,88555.24
3109,88555.24
3110,88555.24
3111,88551.52
3112,88269.69
3113,87622.555
3114,110552.93
3115,233333.97
3116,360648.97
3117,771468.44
3118,1051902.6
3119,721253.94
3120,602010.4
3121,567192.06
3122,455664.97
3123,220342.0
3124,125524.22
3125,120163.92
3126,119632.98
3127,217636.02
3128,219673.02
3129,217578.39
3130,474229.62
3131,464968.12
3132,378243.22
3133,434348.2
3134,700669.9
3135,813504.4
3136,807846.9
3137,710346.06
3138,499092.28
3139,499092.28
3140,475201.28
3141,217753.39
3142,69346.586
3143,63981.43
3144,63981.43
3145,97277.32
3146,134640.94
3147,134640.86
3148,134640.86
3149,190517.14
3150,274913.9
3151,284346.7
3152,374377.06
3153,587335.0
3154,550571.8
3155,463549.7
3156,449491.84
3157,449491.84
3158,433194.0
3159,153038.95
3160,103575.39
3161,103575.39
3162,135614.22
3163,258451.5
3164,269419.5
3165,267141.75
3166,252402.03
3167,259906.06
3168,277931.2
3169,237445.88
3170,208374.73
3171,186039.03
3172,184767.36
3173,184256.95
3174,183812.89
3175,183724.61
3176,183665.25
3177,183796.52
3178,202981.0
3179,196181.22
3180,192439.86
3181,560292.9
3182,823777.2
3183,823758.1
3184,831623.7
3185,856333.7
3186,454947.06
3187,363990.6
3188,364481.2
3189,364781.0
3190,324662.34
3191,322422.0
3192,322422.0
3193,322422.0
3194,349442.72
3195,430444.72
3196,430823.66
3197,420703.0
3198,425788.44
3199,404800.25
3200,334587.72
3201,18515.062
3202,18514.871
3203,18514.871
3204,19887.643
3205,22710.2
3206,51732.03
3207,87064.13
3208,88555.24
3209,88555.24
3210,88555.24
3211,90828.53
3212,87514.84
3213,88028.11
3214,88295.11
3215,88862.37
3216,385831.06
3217,702957.25
3218,997584.0
3219,812056.3
3220,639055.56
3221,553945.2
3222,443480.47
3223,223856.67
3224,115445.67
3225,213411.28
3226,384032.34
3227,218458.86
3228,219841.23
3229,270812.84
3230,610827.25
3231,617100.7
3232,578922.44
3233,650590.3
3234,867321.2
3235,865687.6
3236,835608.0
3237,624390.7
3238,438188.9
3239,431470.25
3240,371611.3
3241,178746.55
3242,63981.43
3243,63981.43
3244,63981.43
3245,65445.734
3246,126172.086
3247,141786.89
3248,141786.89
3249,210922.03
3250,263652.88
3251,322319.3
3252,455408.53
3253,958935.5
3254,772931.75
3255,657142.75
3256,564639.94
3257,477635.16
3258,490513.97
3259,171985.44
3260,103575.39
3261,103575.39
3262,126264.84
3263,267428.3
3264,284243.34
3265,275317.78
3266,265760.97
3267,253320.4
3268,275864.6
3269,226289.47
3270,210861.89
3271,192804.1
3272,185402.94
3273,184625.66
3274,183627.77
3275,183665.25
3276,183665.25
3277,183665.25
3278,183529.0
3279,271395.3
3280,234934.3
3281,588137.25
3282,823777.2
3283,809672.94
3284,849173.3
3285,953696.75
3286,698171.0
3287,363758.5
3288,364776.8
3289,364874.28
3290,339875.4
3291,322422.0
3292,322422.0
3293,322960.6
3294,404431.75
3295,430823.66
3296,430823.66
3297,406760.47
3298,373335.78
3299,342185.84
3300,339898.88
3301,18601.305
3302,18527.215
3303,18514.871
3304,18514.871
3305,18514.871
3306,20736.078
3307,65738.875
3308,88555.24
3309,88560.27
3310,89452.13
3311,71576.33
3312,59483.367
3313,78533.14
3314,91665.46
3315,141625.84
3316,179307.73
3317,268360.56
3318,695821.0
3319,691243.1
3320,618505.2
3321,618062.7
3322,506446.25
3323,458889.34
3324,328695.47
3325,502000.94
3326,589336.8
3327,323769.56
3328,219869.84
3329,264223.53
3330,583611.9
3331,680028.8
3332,774289.5
3333,881960.3
3334,976507.9
3335,937392.0
3336,1032459.7
3337,938630.1
3338,351332.2
3339,351332.2
3340,347006.1
3341,170319.84
3342,63981.43
3343,63981.43
3344,63981.43
3345,73403.49
3346,316765.2
3347,358727.0
3348,358727.0
3349,335830.5
3350,484991.28
3351,455688.28
3352,861007.94
3353,1031438.6
3354,823270.5
3355,547960.25
3356,526848.06
3357,557944.44
3358,501595.47
3359,405008.84
3360,135339.31
3361,128129.84
3362,177495.81
3363,436425.38
3364,457369.1
3365,457369.1
3366,457369.1
3367,615534.5
3368,590688.9
3369,377479.1
3370,272405.03
3371,198060.94
3372,197622.55
3373,225119.8
3374,183636.34
3375,183665.25
3376,183665.25
3377,183665.25
3378,183665.25
3379,666518.7
3380,818891.56
3381,821979.06
3382,767014.2
3383,673507.94
3384,709008.7
3385,953703.6
3386,913432.1
3387,387244.78
3388,365766.4
3389,365766.4
3390,343951.0
3391,276694.12
3392,276694.12
3393,313744.3
3394,429974.78
3395,430823.66
3396,430823.66
3397,430727.06
3398,341961.3
3399,222437.56
3400,190140.42
3401,18563.484
3402,18621.121
3403,18550.959
3404,18518.535
3405,18514.871
3406,18514.871
3407,31236.62
3408,88289.35
3409,92114.914
3410,95094.95
3411,79361.05
3412,74745.41
3413,149404.42
3414,187119.97
3415,179906.44
3416,179923.36
3417,255539.6
3418,695821.0
3419,484154.38
3420,283840.22
3421,410482.4
3422,479803.0
3423,483161.16
3424,421189.97
3425,386837.78
3426,547367.7
3427,593725.6
3428,480899.84
3429,461998.3
3430,289259.72
3431,652992.06
3432,1339782.6
3433,1047381.7
3434,976507.9
3435,985465.0
3436,1401158.5
3437,1350400.5
3438,770062.2
3439,351179.38
3440,349347.06
3441,141392.1
3442,63981.43
3443,63981.43
3444,64630.18
3445,152894.75
3446,358729.88
3447,358727.0
3448,358770.44
3449,410499.75
3450,441040.2
3451,710699.75
3452,846759.1
3453,1108565.9
3454,901378.1
3455,619622.25
3456,474398.53
3457,439620.2
3458,645679.75
3459,441920.75
3460,215827.95
3461,198170.06
3462,462580.78
3463,828875.3
3464,616608.56
3465,494281.94
3466,569533.6
3467,752853.25
3468,408092.72
3469,458502.1
3470,525400.56
3471,476776.0
3472,482309.03
3473,200318.33
3474,183668.84
3475,183665.25
3476,183665.25
3477,183665.25
3478,183665.25
3479,666503.2
3480,818849.5
3481,818844.8
3482,735332.8
3483,676454.25
3484,633961.6
3485,627992.7
3486,650662.6
3487,364542.78
3488,378989.0
3489,383898.3
3490,251823.02
3491,209729.97
3492,209729.97
3493,211444.31
3494,366378.16
3495,431826.25
3496,443754.3
3497,385538.44
3498,243334.2
3499,210694.6
3500,173655.06
3501,18398.25
3502,18634.781
3503,18634.781
3504,28010.389
3505,18528.572
3506,18516.693
3507,19725.117
3508,53352.133
3509,70043.5
3510,66982.2
3511,69208.375
3512,87557.34
3513,140814.12
3514,185836.58
3515,181071.3
3516,180156.75
3517,187760.89
3518,352842.22
3519,149505.9
3520,107780.81
3521,108397.32
3522,375668.9
3523,449436.5
3524,382750.38
3525,402070.47
3526,455776.72
3527,465281.6
3528,541670.8
3529,526321.1
3530,309795.5
3531,305177.44
3532,1235242.4
3533,1323971.9
3534,1239908.2
3535,1201196.8
3536,1362170.2
3537,1273799.0
3538,814232.5
3539,462086.6
3540,280529.72
3541,78082.64
3542,86087.95
3543,175664.08
3544,266112.8
3545,325509.88
3546,338708.1
3547,583800.0
3548,763578.25
3549,827643.94
3550,795086.4
3551,848710.8
3552,737802.6
3553,1037987.75
3554,938469.25
3555,882049.2
3556,592677.7
3557,113503.0
3558,1946270.6
3559,1360952.6
3560,374103.66
3561,198107.62
3562,516768.6
3563,1070063.0
3564,1013592.5
3565,782848.4
3566,778740.8
3567,442845.72
3568,423514.3
3569,516188.62
3570,536926.7
3571,522649.47
3572,662997.9
3573,530449.5
3574,270219.16
3575,208980.19
3576,183665.25
3577,226872.67
3578,464922.06
3579,692396.3
3580,793736.7
3581,818553.75
3582,501622.9
3583,398302.56
3584,374453.38
3585,323195.66
3586,264610.3
3587,250423.58
3588,286886.47
3589,338078.72
3590,209729.97
3591,209700.61
3592,209554.16
3593,209729.97
3594,250282.75
3595,378935.12
3596,418791.88
3597,253667.67
3598,238945.4
3599,203276.8
3600,182068.3
3601,18634.781
3602,18634.781
3603,18634.781
3604,19395.096
3605,18634.781
3606,47985.754
3607,81686.17
3608,91482.57
3609,64030.824
3610,62363.004
3611,62351.844
3612,60334.6
3613,57315.117
3614,135304.81
3615,179953.28
3616,180172.25
3617,228030.02
